"Time","WWWWWWWW","WWWWWWWR","WWWWWWWB","WWWWWWRR","WWWWWWRB","WWWWWWBB","WWWWWHWW","WWWWWHWR","WWWWWHWB","WWWWWHRR","WWWWWHRB","WWWWWHBB","WWWWHHWW","WWWWHHWR","WWWWHHWB","WWWWHHRR","WWWWHHRB","WWWWHHBB","WWWRWWWW","WWWRWWWR","WWWRWWWB","WWWRWWRR","WWWRWWRB","WWWRWWBB","WWWRWHWW","WWWRWHWR","WWWRWHWB","WWWRWHRR","WWWRWHRB","WWWRWHBB","WWWRHHWW","WWWRHHWR","WWWRHHWB","WWWRHHRR","WWWRHHRB","WWWRHHBB","WWWBWWWW","WWWBWWWR","WWWBWWWB","WWWBWWRR","WWWBWWRB","WWWBWWBB","WWWBWHWW","WWWBWHWR","WWWBWHWB","WWWBWHRR","WWWBWHRB","WWWBWHBB","WWWBHHWW","WWWBHHWR","WWWBHHWB","WWWBHHRR","WWWBHHRB","WWWBHHBB","WWRRWWWW","WWRRWWWR","WWRRWWWB","WWRRWWRR","WWRRWWRB","WWRRWWBB","WWRRWHWW","WWRRWHWR","WWRRWHWB","WWRRWHRR","WWRRWHRB","WWRRWHBB","WWRRHHWW","WWRRHHWR","WWRRHHWB","WWRRHHRR","WWRRHHRB","WWRRHHBB","WWRBWWWW","WWRBWWWR","WWRBWWWB","WWRBWWRR","WWRBWWRB","WWRBWWBB","WWRBWHWW","WWRBWHWR","WWRBWHWB","WWRBWHRR","WWRBWHRB","WWRBWHBB","WWRBHHWW","WWRBHHWR","WWRBHHWB","WWRBHHRR","WWRBHHRB","WWRBHHBB","WWBBWWWW","WWBBWWWR","WWBBWWWB","WWBBWWRR","WWBBWWRB","WWBBWWBB","WWBBWHWW","WWBBWHWR","WWBBWHWB","WWBBWHRR","WWBBWHRB","WWBBWHBB","WWBBHHWW","WWBBHHWR","WWBBHHWB","WWBBHHRR","WWBBHHRB","WWBBHHBB","WHWWWWWW","WHWWWWWR","WHWWWWWB","WHWWWWRR","WHWWWWRB","WHWWWWBB","WHWWWHWW","WHWWWHWR","WHWWWHWB","WHWWWHRR","WHWWWHRB","WHWWWHBB","WHWWHHWW","WHWWHHWR","WHWWHHWB","WHWWHHRR","WHWWHHRB","WHWWHHBB","WHWRWWWW","WHWRWWWR","WHWRWWWB","WHWRWWRR","WHWRWWRB","WHWRWWBB","WHWRWHWW","WHWRWHWR","WHWRWHWB","WHWRWHRR","WHWRWHRB","WHWRWHBB","WHWRHHWW","WHWRHHWR","WHWRHHWB","WHWRHHRR","WHWRHHRB","WHWRHHBB","WHWBWWWW","WHWBWWWR","WHWBWWWB","WHWBWWRR","WHWBWWRB","WHWBWWBB","WHWBWHWW","WHWBWHWR","WHWBWHWB","WHWBWHRR","WHWBWHRB","WHWBWHBB","WHWBHHWW","WHWBHHWR","WHWBHHWB","WHWBHHRR","WHWBHHRB","WHWBHHBB","WHRRWWWW","WHRRWWWR","WHRRWWWB","WHRRWWRR","WHRRWWRB","WHRRWWBB","WHRRWHWW","WHRRWHWR","WHRRWHWB","WHRRWHRR","WHRRWHRB","WHRRWHBB","WHRRHHWW","WHRRHHWR","WHRRHHWB","WHRRHHRR","WHRRHHRB","WHRRHHBB","WHRBWWWW","WHRBWWWR","WHRBWWWB","WHRBWWRR","WHRBWWRB","WHRBWWBB","WHRBWHWW","WHRBWHWR","WHRBWHWB","WHRBWHRR","WHRBWHRB","WHRBWHBB","WHRBHHWW","WHRBHHWR","WHRBHHWB","WHRBHHRR","WHRBHHRB","WHRBHHBB","WHBBWWWW","WHBBWWWR","WHBBWWWB","WHBBWWRR","WHBBWWRB","WHBBWWBB","WHBBWHWW","WHBBWHWR","WHBBWHWB","WHBBWHRR","WHBBWHRB","WHBBWHBB","WHBBHHWW","WHBBHHWR","WHBBHHWB","WHBBHHRR","WHBBHHRB","WHBBHHBB","HHWWWWWW","HHWWWWWR","HHWWWWWB","HHWWWWRR","HHWWWWRB","HHWWWWBB","HHWWWHWW","HHWWWHWR","HHWWWHWB","HHWWWHRR","HHWWWHRB","HHWWWHBB","HHWWHHWW","HHWWHHWR","HHWWHHWB","HHWWHHRR","HHWWHHRB","HHWWHHBB","HHWRWWWW","HHWRWWWR","HHWRWWWB","HHWRWWRR","HHWRWWRB","HHWRWWBB","HHWRWHWW","HHWRWHWR","HHWRWHWB","HHWRWHRR","HHWRWHRB","HHWRWHBB","HHWRHHWW","HHWRHHWR","HHWRHHWB","HHWRHHRR","HHWRHHRB","HHWRHHBB","HHWBWWWW","HHWBWWWR","HHWBWWWB","HHWBWWRR","HHWBWWRB","HHWBWWBB","HHWBWHWW","HHWBWHWR","HHWBWHWB","HHWBWHRR","HHWBWHRB","HHWBWHBB","HHWBHHWW","HHWBHHWR","HHWBHHWB","HHWBHHRR","HHWBHHRB","HHWBHHBB","HHRRWWWW","HHRRWWWR","HHRRWWWB","HHRRWWRR","HHRRWWRB","HHRRWWBB","HHRRWHWW","HHRRWHWR","HHRRWHWB","HHRRWHRR","HHRRWHRB","HHRRWHBB","HHRRHHWW","HHRRHHWR","HHRRHHWB","HHRRHHRR","HHRRHHRB","HHRRHHBB","HHRBWWWW","HHRBWWWR","HHRBWWWB","HHRBWWRR","HHRBWWRB","HHRBWWBB","HHRBWHWW","HHRBWHWR","HHRBWHWB","HHRBWHRR","HHRBWHRB","HHRBWHBB","HHRBHHWW","HHRBHHWR","HHRBHHWB","HHRBHHRR","HHRBHHRB","HHRBHHBB","HHBBWWWW","HHBBWWWR","HHBBWWWB","HHBBWWRR","HHBBWWRB","HHBBWWBB","HHBBWHWW","HHBBWHWR","HHBBWHWB","HHBBWHRR","HHBBWHRB","HHBBWHBB","HHBBHHWW","HHBBHHWR","HHBBHHWB","HHBBHHRR","HHBBHHRB","HHBBHHBB"
140,12.1179355988961,0,1.27372177402289,0,0,0,0,0,11.0916929957425,0,0,9.78629907690199,29.0255328110321,0,0,0,0,5.1437136365999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40558693543471,0,0.394216849849228,0,0,0,0,0,2.79337213926953,0,0,2.9303936916777,7.68091725234876,0,0,0,0,1.55995634040128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1194070701803,0,2.0179138132694,0,0,0,0,0,15.8277135100672,0,0,15.2548865429298,41.4368200429355,0,0,0,0,8.06930310382167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,11.3573972086949,0,1.26986452268845,0,0,0,0,0,10.6473430252897,0,0,9.66991669685542,27.9531436230487,0,0,0,0,5.10083677711865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37784392779915,0,0.413045829846475,0,0,0,0,0,2.82756924258818,0,0,3.04399741791107,7.77594611378821,0,0,0,0,1.62632143051172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5584461774585,0,2.07641906529939,0,0,0,0,0,15.645989292958,0,0,15.5465072511336,41.1500447874517,0,0,0,0,8.25600519068199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,10.6543487083649,0,1.2675971931696,0,0,0,0,0,10.240751242856,0,0,9.57294741477268,26.796730950912,0,0,0,0,5.06945381354164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35360312468631,0,0.433293152488561,0,0,0,0,0,2.86962158087567,0,0,3.16897478136323,7.80718915248604,0,0,0,0,1.69993967577463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0528894868154,0,2.14268860185443,0,0,0,0,0,15.5268204104743,0,0,15.9026227537639,40.6344396400203,0,0,0,0,8.48173986804011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,10.0033196000917,0,1.26651035580533,0,0,0,0,0,9.86752730816106,0,0,9.49267297610287,25.5836973113949,0,0,0,0,5.04801671050586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33254365795866,0,0.454952810179125,0,0,0,0,0,2.91923283218773,0,0,3.30560910611763,7.78491064545591,0,0,0,0,1.78101565957599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5906569725342,0,2.21441146925025,0,0,0,0,0,15.455269805399,0,0,16.3081812762123,39.9086031623842,0,0,0,0,8.7384291509712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,9.39947945571681,0,1.26629359033029,0,0,0,0,0,9.52358319365435,0,0,9.42671015451855,24.336923084514,0,0,0,0,5.03502164045316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31437088686654,0,0.478043268808811,0,0,0,0,0,2.97600855569114,0,0,3.45420697715364,7.71790980980933,0,0,0,0,1.8697003017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1619599913133,0,2.28964855098523,0,0,0,0,0,15.4180943303089,0,0,16.7500385956528,38.995403915389,0,0,0,0,9.01861125698272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,8.83856270484661,0,1.26671891025127,0,0,0,0,0,9.20518340362745,0,0,9.37293393643235,23.0754040096736,0,0,0,0,5.02900557670063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29881445614408,0,0.502604087787822,0,0,0,0,0,3.039484535878,0,0,3.61506438107945,7.61374073556686,0,0,0,0,1.96607799636261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7590170057482,0,2.3668143523194,0,0,0,0,0,15.4037700897577,0,0,17.2167736319503,37.9201448837522,0,0,0,0,9.31541316126934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,8.3167947300968,0,1.26762447632045,0,0,0,0,0,8.90896204156085,0,0,9.32941680148227,21.8147768058006,0,0,0,0,5.02854849297994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.285624726745,0,0.528692399621635,0,0,0,0,0,3.10914656693867,0,0,3.7884382848386,7.47889179435795,0,0,0,0,2.07015745989877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3757632018055,0,2.44464666987748,0,0,0,0,0,15.4024579749368,0,0,17.6985021970332,36.7090612742561,0,0,0,0,9.6225341147616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,7.8307657261059,0,1.2688767290688,0,0,0,0,0,8.63181202861535,0,0,9.294221939488,20.5676241558808,0,0,0,0,5.03218798922692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27452865453453,0,0.556363759466079,0,0,0,0,0,3.18437105068908,0,0,3.97441292637213,7.31883431050155,0,0,0,0,2.18180322909135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0074189721071,0,2.52210977559022,0,0,0,0,0,15.4056438595289,0,0,18.1862804587343,35.387769489597,0,0,0,0,9.93399845649783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,7.37742701508953,0,1.27037390661999,0,0,0,0,0,8.37095834379231,0,0,9.26548768814205,19.3440533458791,0,0,0,0,5.03849255713358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26525244490308,0,0.585675400091554,0,0,0,0,0,3.26447417682034,0,0,4.1729271066861,7.13824625477448,0,0,0,0,2.30075769470947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6503624254861,0,2.59839130733977,0,0,0,0,0,15.4062276473685,0,0,18.6722019084903,33.9808422119763,0,0,0,0,10.2442930009879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,6.95406837217237,0,1.27204562760255,0,0,0,0,0,8.12398849032472,0,0,9.24148325426396,18.152108573407,0,0,0,0,5.04611484044904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25753487047136,0,0.616687913728891,0,0,0,0,0,3.34874761916756,0,0,4.38379481845277,6.94116559664263,0,0,0,0,2.42666020307317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.301973962133,0,2.67288849969282,0,0,0,0,0,15.3985231670884,0,0,19.1494416436711,32.5113823997516,0,0,0,0,10.548468269265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,6.42263166637833,0,1.21544144487073,0,0,0,0,0,7.62749863713583,0,0,8.81167187784242,18.094415702443,0,0,0,0,4.82187405746934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15182161278534,0,0.606704668607858,0,0,0,0,0,3.24514539444497,0,0,4.30731247131836,7.53370326088974,0,0,0,0,2.38924963368173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6033905272818,0,2.59143904274746,0,0,0,0,0,14.6902292076393,0,0,18.5357267151148,33.8865092830705,0,0,0,0,10.231633346618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,5.94247011263607,0,1.16731640032558,0,0,0,0,0,7.18492245474717,0,0,8.44323155784849,17.908020382182,0,0,0,0,4.63045949120021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06144347254532,0,0.602560467773081,0,0,0,0,0,3.1671365013434,0,0,4.27133593175341,8.02993616027809,0,0,0,0,2.37419424771865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.97476132821863,0,2.52782526507649,0,0,0,0,0,14.0738944905469,0,0,18.0476508891312,34.8203635202318,0,0,0,0,9.98285774159345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,5.50828141662984,0,1.12685440987104,0,0,0,0,0,6.79014987082439,0,0,8.12949771758958,17.6137501034711,0,0,0,0,4.4680214126286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9848510848299,0,0.604037437117455,0,0,0,0,0,3.11244308069826,0,0,4.27366384719365,8.43824244856911,0,0,0,0,2.38008825917659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.40798972379226,0,2.48027845781007,0,0,0,0,0,13.537609575717,0,0,17.6706605493638,35.3653782131419,0,0,0,0,9.7934844622853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,5.11037009009901,0,1.09055785107321,0,0,0,0,0,6.42875834664899,0,0,7.84844051483905,17.1895987458804,0,0,0,0,4.32285282188454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91365439487193,0,0.607220029534696,0,0,0,0,0,3.06558950196017,0,0,4.28904644253762,8.70752720893512,0,0,0,0,2.39316011125006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.90544397716368,0,2.45117796806904,0,0,0,0,0,13.094144239152,0,0,17.4279764528098,35.6612677077123,0,0,0,0,9.67860521387026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
