"Time","WWWWWW","WWWWRW","WWWWBW","WWWWRR","WWWWBR","WWWWBB","CWWWWW","CWWWRW","CWWWBW","CWWWRR","CWWWBR","CWWWBB","WGWWWW","WGWWRW","WGWWBW","WGWWRR","WGWWBR","WGWWBB","CGWWWW","CGWWRW","CGWWBW","CGWWRR","CGWWBR","CGWWBB","CWCWWW","CWCWRW","CWCWBW","CWCWRR","CWCWBR","CWCWBB","CWWGWW","CWWGRW","CWWGBW","CWWGRR","CWWGBR","CWWGBB","CGCWWW","CGCWRW","CGCWBW","CGCWRR","CGCWBR","CGCWBB","WGWGWW","WGWGRW","WGWGBW","WGWGRR","WGWGBR","WGWGBB","CGWGWW","CGWGRW","CGWGBW","CGWGRR","CGWGBR","CGWGBB","CGCGWW","CGCGRW","CGCGBW","CGCGRR","CGCGBR","CGCGBB"
269,5.57203602999819e-06,0,0.000543554789810225,0,0,0,2.05368833374216e-06,0,0.00135288090981534,0,0,0,4.06435515963223e-06,0,0.00384850678545051,0,0,4.06000355181076,0,0,0.00783644702131296,0,0,12.4276905971312,2.71688662772401e-07,0,0.000411917425494216,0,0,0,1.18046554698469e-06,0,0.00252501833501008,0,0,11.7430802529515,0,0,0.00278639069219364,0,0,35.9363479858996,1.40764606106852e-06,0,0.00383897700417728,0,0,14.1063975484339,0,0,0.00950218137513633,0,0,86.3255688326254,0,0,0,0,0,132.063845009275
270,5.06871388435534e-06,0,0.000512251628090544,0,0,0,1.87580083055289e-06,0,0.00127740958298438,0,0,0,3.72866804056787e-06,0,0.00365327856018268,0,0,4.04374693124756,0,0,0.0074284902039281,0,0,12.3757043181805,2.48763209222516e-07,0,0.000389183781632368,0,0,0,1.08577937111554e-06,0,0.0024040602026202,0,0,11.7094727691638,0,0,0.00264224444065398,0,0,35.8275013297904,1.30263776118717e-06,0,0.00368115368838618,0,0,14.1239620572584,0,0,0.00910685391169439,0,0,86.4189371176432,0,0,0,0,0,132.185308181517
271,4.61057363094498e-06,0,0.000482755569254901,0,0,0,1.71312222159413e-06,0,0.00120610785959222,0,0,0,3.42030212034733e-06,0,0.00346782288847651,0,0,4.02765529495665,0,0,0.00704160323798368,0,0,12.3243067916481,2.27735582665209e-07,0,0.000367666083660544,0,0,0,9.98517085643083e-07,0,0.00228869862500342,0,0,11.675950847638,0,0,0.0025052900812573,0,0,35.7191216712289,1.20526073891198e-06,0,0.00352949907599148,0,0,14.141339499987,0,0,0.00872727717964613,0,0,86.5115283045507,0,0,0,0,0,132.306144154514
272,4.19358748070241e-06,0,0.000454962142771169,0,0,0,1.56437181083975e-06,0,0.00113874852927919,0,0,0,3.13707146841382e-06,0,0.00329165960428161,0,0,4.01172595381733,0,0,0.00667470821912876,0,0,12.2734866746184,2.0845227690301e-07,0,0.000347302052380191,0,0,0,9.18112504089798e-07,0,0.00217868792640406,0,0,11.6425171082763,0,0,0.00237518624710071,0,0,35.6112103798243,1.1149779525504e-06,0,0.00338379013837872,0,0,14.1585332703812,0,0,0.00836286217764043,0,0,86.6033532839324,0,0,0,0,0,132.426354157701
273,3.81408392983807e-06,0,0.000428772914836492,0,0,0,1.42837482343923e-06,0,0.00107511652289991,0,0,0,2.87696154411559e-06,0,0.0031243315131336,0,0,3.99595626456611,0,0,0.0063267817861094,0,0,12.2232328863944,1.90771850349477e-07,0,0.000328032403265501,0,0,0,8.44041153957474e-07,0,0.00207379233421541,0,0,11.6091740462858,0,0,0.00225160663716016,0,0,35.5037686613654,1.03128864063474e-06,0,0.00324381087089978,0,0,14.1755466836241,0,0,0.00801303978528014,0,0,86.6944227356784,0,0,0,0,0,132.545939540756
274,3.46871651801923e-06,0,0.00040409514087447,0,0,0,1.30405383296063e-06,0,0.00101500828187075,0,0,0,2.63811608281886e-06,0,0.00296540333617644,0,0,3.98034362954425,0,0,0.00599685239336822,0,0,12.1735346025742,1.74564012016242e-07,0,0.000309800716303608,0,0,0,7.75817338051746e-07,0,0.00197378563855271,0,0,11.5759240366328,0,0,0.00213423942511485,0,0,35.3967975638529,9.53726000881223e-07,0,0.003109352133638,0,0,14.1923829785449,0,0,0.00767726021330899,0,0,86.784747134159,0,0,0,0,0,132.664901766725
275,3.15443529908531e-06,0,0.000380841437848236,0,0,0,1.19042086424728e-06,0,0.000958231158907892,0,0,0,2.41882495555722e-06,0,0.00281446069971621,0,0,3.96488549641813,0,0,0.00568399771850734,0,0,12.1243812492441,1.59708773436137e-07,0,0.000292553310494777,0,0,0,7.12991390520179e-07,0,0.0018784508594874,0,0,11.5427693383654,0,0,0.00202278668654619,0,0,35.2902979833292,8.81855006509479e-07,0,0.00298021149174366,0,0,14.2090453198235,0,0,0.00735499246185986,0,0,86.8743367533555,0,0,0,0,0,132.783242405297
276,2.86846079143613e-06,0,0.000358929475280344,0,0,0,1.08657012040833e-06,0,0.000904602848696983,0,0,0,2.21751293269101e-06,0,0.00267110916855599,0,0,3.94957935786597,0,0,0.00538734219798937,0,0,12.0757624972785,1.46095662085803e-07,0,0.000276239122921285,0,0,0,6.55147115829087e-07,0,0.0017875799220773,0,0,11.5097120987976,0,0,0.00191696384426931,0,0,35.1842706695249,8.15270352751911e-07,0,0.00285619305568514,0,0,14.225536800143,0,0,0.00704572378711866,0,0,86.9632016718823,0,0,0,0,0,132.900963126339
277,2.60826019496304e-06,0,0.000338281683930461,0,0,0,9.91671286215512e-07,0,0.000853950847095401,0,0,0,2.03272928676299e-06,0,0.00253497332141375,0,0,3.93442275122683,0,0,0.00510605468477919,0,0,12.0276682567394,1.33622992138583e-07,0,0.00026080959228882,0,0,0,6.01899399512134e-07,0,0.00170097333929576,0,0,11.4767543575492,0,0,0.00181649913153205,0,0,35.0787162313459,7.5359452667247e-07,0,0.00273710732173543,0,0,14.2418604422626,0,0,0.00674895917671918,0,0,87.0513517778407,0,0,0,0,0,133.018065693741
278,2.37152567947596e-06,0,0.000318824981138791,0,0,0,9.04963363673289e-07,0,0.000806111937526146,0,0,0,1.86313817415364e-06,0,0.0024056958667767,0,0,3.91941325810909,0,0,0.00483934622194092,0,0,11.9800886713679,1.22197188632924e-07,0,0.000246218546840273,0,0,0,5.52891980110109e-07,0,0.00161843990293374,0,0,11.4438980504405,0,0,0.00172113307279614,0,0,34.9736351422121,6.9647599370038e-07,0,0.00262277101298937,0,0,14.258019200992,0,0,0.00646422083414843,0,0,87.1387967734704,0,0,0,0,0,133.134551959661
279,2.15615456615284e-06,0,0.00030049051189721,0,0,0,8.25748998783806e-07,0,0.000760931703278747,0,0,0,1.70750973927667e-06,0,0.0022829367975973,0,0,3.90454850395808,0,0,0.00458646792649909,0,0,11.9330141131667,1.11732161383148e-07,0,0.000232422096538418,0,0,0,5.07795372286036e-07,0,0.00153979638252233,0,0,11.4111450132401,0,0,0.00163061798179702,0,0,34.869027745266,6.43587494565863e-07,0,0.00251300692118373,0,0,14.2740159650574,0,0,0.00619104767240624,0,0,87.2255461795797,0,0,0,0,0,133.250423859187
280,1.96023123872228e-06,0,0.000283213404761343,0,0,0,7.53389261556418e-07,0,0.000718264064486904,0,0,0,1.56471188892798e-06,0,0.00216637258328653,0,0,3.88982615758421,0,0,0.00434670897815369,0,0,11.8864351770709,1.02148725188748e-07,0,0.00021937852941132,0,0,0,4.66304931642626e-07,0,0.00146486723229848,0,0,11.3784969852707,0,0,0.00154471747656317,0,0,34.764894258459,5.94624446601034e-07,0,0.00240764374956978,0,0,14.2898535588545,0,0,0.00592899481712943,0,0,87.3116093397554,0,0,0,0,0,133.365683405456
281,1.78201063500262e-06,0,0.000266932541765398,0,0,0,6.87298844128237e-07,0,0.000677970838605167,0,0,0,1.43370268802582e-06,0,0.00205569539750965,0,0,3.87524393065453,0,0,0.00411939470770412,0,0,11.8403426757089,9.33740631156529e-08,0,0.000207048211952224,0,0,0,4.2813905229014e-07,0,0.00139348430621421,0,0,11.3459556128781,0,0,0.00146320601106196,0,0,34.6612347795225,5.49303443639136e-07,0,0.00230651595706665,0,0,14.305534744092,0,0,0.00567763311935908,0,0,87.3969954243643,0,0,0,0,0,133.480332685248
282,1.61990318216402e-06,0,0.000251590341547618,0,0,0,6.26941644481166e-07,0,0.000639921323257732,0,0,0,1.3135233313689e-06,0,0.00195061238033897,0,0,3.86079957715152,0,0,0.00390388478028972,0,0,11.7947276342531,8.5341229828543e-08,0,0.000195393493464114,0,0,0,3.9303748871195e-07,0,0.00132548658096899,0,0,11.3135224527676,0,0,0.00138586842312731,0,0,34.5580492908269,5.07360849008835e-07,0,0.0022094636039032,0,0,14.3210622213316,0,0,0.00543654867809784,0,0,87.4817134343655,0,0,0,0,0,133.59437385502
283,1.47246105075192e-06,0,0.000237132554937862,0,0,0,5.71826705674712e-07,0,0.000603991900381448,0,0,0,1.20329164920783e-06,0,0.00185084493336626,0,0,3.84649089280375,0,0,0.00369957146879367,0,0,11.7495812853641,7.79886921477642e-08,0,0.000184378614238108,0,0,0,3.60759793952819e-07,0,0.0012607198870262,0,0,11.2811989752169,0,0,0.00131249949831454,0,0,34.4553376641263,4.68551476376747e-07,0,0.00211633219893665,0,0,14.3364386314368,0,0,0.00520534237277601,0,0,87.5657722049539,0,0,0,0,0,133.707809137364
284,1.3383656131989e-06,0,0.000223508072300141,0,0,0,5.21504482774661e-07,0,0.000570065660632326,0,0,0,1.10219610738579e-06,0,0.00175612804642429,0,0,3.83231571449341,0,0,0.00350587801298492,0,0,11.7048950642284,7.12599041880222e-08,0,0.000173969617454229,0,0,0,3.31083866611356e-07,0,0.00119903664755748,0,0,11.2489865671704,0,0,0.0012429035493197,0,0,34.3530996651812,4.32647353440648e-07,0,0.00202697254881764,0,0,14.3516665569408,0,0,0.00498362940571682,0,0,87.6491804090529,0,0,0,0,0,133.820640817815
285,1.21641600233859e-06,0,0.000210668741962117,0,0,0,4.75563411757032e-07,0,0.000538032047070445,0,0,0,1.00949026556942e-06,0,0.00166620965461375,0,0,3.8182719196454,0,0,0.00332225706018876,0,0,11.6606606036913,6.51029146093303e-08,0,0.000164134264692906,0,0,0,3.038045995536e-07,0,0.0011402956252435,0,0,11.2168865352215,0,0,0.00117689401059386,0,0,34.2513349582518,3.99436563717362e-07,0,0.00194124060915358,0,0,14.3667485233474,0,0,0.00477103885466593,0,0,87.7319465606752,0,0,0,0,0,133.932871241947
286,1.10551867439541e-06,0,0.000198569199100627,0,0,0,4.33626756615029e-07,0,0.000507786517181956,0,0,0,9.24487659672276e-07,0,0.00158085002437694,0,0,3.80435742560313,0,0,0.00314818918348231,0,0,11.616869729486,5.94700036740075e-08,0,0.000154841954945749,0,0,0,2.78732623679847e-07,0,0.00108436167684563,0,0,11.1849001084898,0,0,0.00111429304777806,0,0,34.1500431104525,3.68722161903161e-07,0,0.0018589973378059,0,0,14.3816870003766,0,0,0.00456721323542556,0,0,87.814079018166,0,0,0,0,0,134.044502812681
287,1.00467788912551e-06,0,0.000187166704487407,0,0,0,3.95349712704422e-07,0,0.000479230222339152,0,0,0,8.46557076981693e-07,0,0.00149982116740407,0,0,3.79057018899521,0,0,0.00298318147360595,0,0,11.5735144555611,5.43173479573401e-08,0,0.000146063647014626,0,0,0,2.55693140471821e-07,0,0.00103110551545097,0,0,11.1530284413988,0,0,0.00105493118158086,0,0,34.0492235959584,3.40321158510409e-07,0,0.00178010855044085,0,0,14.3964844031691,0,0,0.00437180807461127,0,0,87.8955859873476,0,0,0,0,0,134.155537987738
288,9.12987027291432e-07,0,0.000176420992532443,0,0,0,3.60416746039158e-07,0,0.000452269703840185,0,0,0,7.75118194747267e-07,0,0.00142290628120153,0,0,3.77690820509773,0,0,0.00282676620096838,0,0,11.5305869795061,4.960471070424e-08,0,0.000137771785188903,0,0,0,2.34524837423034e-07,0,0.000980403480281887,0,0,11.1212726163595,0,0,0.000998646925717892,0,0,33.9488758000629,3.14063569701989e-07,0,0.0017044447784391,0,0,14.4111430934611,0,0,0.00418449149252878,0,0,87.9764755245837,0,0,0,0,0,134.265979277184
289,8.29620672522457e-07,0,0.000166294128093788,0,0,0,3.28539149803075e-07,0,0.000426816604709092,0,0,0,7.09637555083526e-07,0,0.00134989921519387,0,0,3.76336950719556,0,0,0.00267849954429857,0,0,11.4880796780786,4.52951559602757e-08,0,0.00012994022809177,0,0,0,2.15078880811868e-07,0,0.000932137313951829,0,0,11.0896336463679,0,0,0.000945286438531809,0,0,33.8489990230791,2.89791528454914e-07,0,0.00163188112925561,0,0,14.4256653807391,0,0,0.00400494379614847,0,0,88.0567555397849,0,0,0,0,0,134.375829241011
290,7.53827390899028e-07,0,0.00015675037155249,0,0,0,2.99452800783689e-07,0,0.00040278739647429,0,0,0,6.4962485099218e-07,0,0.00128060396127283,0,0,3.74995216594579,0,0,0.00253796038266654,0,0,11.4459851028313,4.13547847332346e-08,0,0.000122544180587883,0,0,0,1.97217980615419e-07,0,0.000886193947040595,0,0,11.0581124775185,0,0,0.000894703187910977,0,0,33.7495924840898,2.6735845338621e-07,0,0.00156229714930853,0,0,14.4400535233847,0,0,0.00383285708213793,0,0,88.1364337993687,0,0,0,0,0,134.485090486753
291,6.8492314735063e-07,0,0.000147756051679396,0,0,0,2.72916099768112e-07,0,0.000380103120179847,0,0,0,5.94629500128215e-07,0,0.00121483416774705,0,0,3.73665428874588,0,0,0.00240474914775449,0,0,11.4042959758421,3.77524915613043e-08,0,0.000115560128646079,0,0,0,1.80815522682939e-07,0,0.000842465289854923,0,0,11.0267099914419,0,0,0.000846757629125868,0,0,33.650655324546,2.46628271767914e-07,0,0.00149557668946407,0,0,14.454309729815,0,0,0.00366793484989642,0,0,88.2155179291918,0,0,0,0,0,134.593765667084
292,6.222853032177e-07,0,0.000139279445847237,0,0,0,2.4870808117639e-07,0,0.00035868914091835,0,0,0,5.44237484628172e-07,0,0.00115241267568557,0,0,3.72347401910798,0,0,0.00227848673341165,0,0,11.363005185545,3.44597399764231e-08,0,0.000108965777052618,0,0,0,1.65754763591418e-07,0,0.000800848031234077,0,0,10.9954270076664,0,0,0.000801316895204197,0,0,33.5521866117203,2.27474693443815e-07,0,0.00143160777317328,0,0,14.4684361596216,0,0,0.00350989162452065,0,0,88.2940154174636,0,0,0,0,0,134.70185747742
293,5.65347144140439e-07,0,0.000131290667166597,0,0,0,2.26626678351085e-07,0,0.000338474915207457,0,0,0,4.98068436895939e-07,0,0.00109317107668656,0,0,3.71040953604054,0,0,0.00215881345967105,0,0,11.3221057826612,3.14503554567423e-08,0,0.000102739989872257,0,0,0,1.51928083893233e-07,0,0.000761243444254725,0,0,10.9642642859103,0,0,0.000758254499468256,0,0,33.4541853420184,2.09780532538499e-07,0,0.00137028246730655,0,0,14.4824349247113,0,0,0.00335845258961763,0,0,88.3719336176412,0,0,0,0,0,134.809368653504
294,5.13592891838422e-07,0,0.000123761558148146,0,0,0,2.06487131979986e-07,0,0.00031939377056406,0,0,0,4.55772952709018e-07,0,0.00103694929113999,0,0,3.69745905343741,0,0,0.00204538808854382,0,0,11.2815909762295,2.87003345608282e-08,0,9.68627335564578e-05,0,0,0,1.39236295737322e-07,0,0.000723557198685057,0,0,10.9332225283031,0,0,0.000717450049861363,0,0,33.3566504441561,1.93437074019517e-07,0,0.00131149675572218,0,0,14.4963080904452,0,0,0.00321335322986816,0,0,88.4492797513102,0,0,0,0,0,134.916301968987
295,4.66553157369619e-07,0,0.000116665590516044,0,0,0,1.88120530107639e-07,0,0.00030138269666047,0,0,0,4.17030114373459e-07,0,0.000983595166089233,0,0,3.68462081947453,0,0,0.00193788688903761,0,0,11.2414541297329,2.61876690285826e-08,0,9.1315022600149e-05,0,0,0,1.27588001101821e-07,0,0.000687699180034465,0,0,10.9023023815409,0,0,0.0006787889746943,0,0,33.2595807822064,1.78343482336165e-07,0,0.00125515041559689,0,0,14.5100576767753,0,0,0.00307433898323373,0,0,88.5260609110409,0,0,0,0,0,135.022660233003
296,4.23800797137212e-07,0,0.000109977770818691,0,0,0,1.71372469096447e-07,0,0.000284382147476307,0,0,0,3.81545207925213e-07,0,0.000932964091831674,0,0,3.67189311601347,0,0,0.00183600274897025,0,0,11.2016887573193,2.38921837202091e-08,0,8.60788676506446e-05,0,0,0,1.16898997118049e-07,0,0.000653583315042301,0,0,10.8715044389727,0,0,0.000642162259447224,0,0,33.1629751585261,1.64406249513673e-07,0,0.00120114689653803,0,0,14.5236856593738,0,0,0.00294116490268978,0,0,88.6022840632158,0,0,0,0,0,135.128446287765
297,3.84947136276951e-07,0,0.000103674551503067,0,0,0,1.56101825734746e-07,0,0.000268335853887732,0,0,0,3.49047619555931e-07,0,0.000884918636432476,0,0,3.65927425801138,0,0,0.00173944433126817,0,0,11.1622885201133,2.17953873452558e-08,0,8.11372259746316e-05,0,0,0,1.07091725193866e-07,0,0.000621127403447079,0,0,10.8408292426226,0,0,0.000607466194267703,0,0,33.066832316566,1.51538680229655e-07,0,0.0011493932024899,0,0,14.5371939707507,0,0,0.0028135953273591,0,0,88.6779560508178,0,0,0,0,0,135.23366300618
298,3.49638527133105e-07,0,9.77337471379301e-05,0,0,0,1.42179631462487e-07,0,0.000253190646162473,0,0,0,3.19288897538014e-07,0,0.000839328197358782,0,0,3.64676259293659,0,0,0.001647935272552,0,0,11.1232472226166,1.98803350091272e-08,0,7.64739541914689e-05,0,0,0,9.80947608593372e-08,0,0.000590252955875965,0,0,10.8102772851453,0,0,0.000574602131811111,0,0,32.971150943574,1.39660411540796e-07,0,0.00109979977644005,0,0,14.5505845013547,0,0,0.00269140356291168,0,0,88.7530835961716,0,0,0,0,0,135.338313289501
299,3.1755321334201e-07,0,9.21344554890221e-05,0,0,0,1.29488040399359e-07,0,0.000238896285854687,0,0,0,2.92040966942622e-07,0,0.000796068669473425,0,0,3.63435650018902,0,0,0.00156121342191884,0,0,11.0845588091946,1.81315016747954e-08,0,7.20737631834496e-05,0,0,0,8.98423414599492e-08,0,0.000560885037693449,0,0,10.7798490117176,0,0,0.00054347625507564,0,0,32.8759296731977,1.28696965061965e-07,0,0.00105228038792507,0,0,14.5638591006536,0,0,0.00257437157109003,0,0,88.8276733036311,0,0,0,0,0,135.442400065057
300,2.88398472611227e-07,0,8.68569831664098e-05,0,0,0,1.17919383519911e-07,0,0.000225405306618249,0,0,0,2.67094485390666e-07,0,0.000755022128658271,0,0,3.62205439052506,0,0,0.00147903011793292,0,0,11.0462173606456,1.65346657030534e-08,0,6.79221750961071e-05,0,0,0,8.22739290129141e-08,0,0.000532952118647708,0,0,10.749544821866,0,0,0.000513999354890568,0,0,32.7811670879932,1.18579329527665e-07,0,0.00100675202332971,0,0,14.57701957819,0,0,0.00246228966821308,0,0,88.901731662207,0,0,0,0,0,135.545926284035
301,2.61908013629802e-07,0,8.18827755800372e-05,0,0,0,1.07375301929206e-07,0,0.000212672863480415,0,0,0,2.44257328955261e-07,0,0.000716076530367048,0,0,3.60985470548634,0,0,0.00140114950193338,0,0,11.0082170908524,1.5076801695812e-08,0,6.40054823441112e-05,0,0,0,7.53338057210106e-08,0,0.000506385928153136,0,0,10.7193650712323,0,0,0.000486086616723111,0,0,32.6868617218473,1.09243571786998e-07,0,0.000963134778968164,0,0,14.5900677046087,0,0,0.00235495623250599,0,0,88.9752650481314,0,0,0,0,0,135.648894919377
302,2.3783960469016e-07,0,7.71943509546783e-05,0,0,0,9.77659527547167e-08,0,0.000200656590140231,0,0,0,2.23353198149559e-07,0,0.000679125422436463,0,0,3.59775591683209,0,0,0.00132734786586029,0,0,10.970552343512,1.37459819239301e-08,0,6.03107085407742e-05,0,0,0,6.89706998064536e-08,0,0.000481121316048066,0,0,10.6893100732776,0,0,0.000459657416476121,0,0,32.5930120623173,1.00630474398488e-07,0,0.000921351756931336,0,0,14.6030052126547,0,0,0.00225217742009906,0,0,89.048279727355,0,0,0,0,0,135.751308963766
303,2.15972913561796e-07,0,7.27752381697162e-05,0,0,0,8.90092816888045e-08,0,0.000189316463877406,0,0,0,2.04220334690323e-07,0,0.000644067671512171,0,0,3.58575652597512,0,0,0.00125741303288801,0,0,10.9332175889433,1.25312856741273e-08,0,5.68255712716625e-05,0,0,0,6.31374394850474e-08,0,0.000457096118667514,0,0,10.659380100927,0,0,0.000434635124956085,0,0,32.4996165528947,9.26851981003099e-08,0,0.000881328963679856,0,0,14.6158337981382,0,0,0.00215376688953398,0,0,89.1207818579774,0,0,0,0,0,135.85317142773
304,1.96107539947109e-07,0,6.86099182026177e-05,0,0,0,8.10303566946117e-08,0,0.000178614677677764,0,0,0,1.86710340429387e-07,0,0.000610807202473023,0,0,3.57385506342138,0,0,0.0011911437692385,0,0,10.8962074209688,1.14227158989138e-08,0,5.35384466352965e-05,0,0,0,5.77906330488921e-08,0,0.000434251030071978,0,0,10.6295753881557,0,0,0.000410946920698219,0,0,32.4066735951942,8.53569675350085e-08,0,0.000842995211358441,0,0,14.6285551208684,0,0,0.00205954553461348,0,0,89.1927774926043,0,0,0,0,0,135.954485337854
305,1.78061223484868e-07,0,6.46837689676623e-05,0,0,0,7.37607578293984e-08,0,0.000168515519200885,0,0,0,1.70687090495785e-07,0,0.000579252750262935,0,0,3.56205008821322,0,0,0.001128349225627,0,0,10.8595165538715,1.04111225994092e-08,0,5.04383354763748e-05,0,0,0,5.2890373164687e-08,0,0.00041252947827484,0,0,10.599896131519,0,0,0.000388523610842938,0,0,32.3141815510732,7.85987787057833e-08,0,0.000806282021803758,0,0,14.6411708055531,0,0,0.0019693412254262,0,0,89.2642725806383,0,0,0,0,0,136.055253735109
306,1.61668211760229e-07,0,6.09830133534491e-05,0,0,0,6.71380185461461e-08,0,0.000158985256234089,0,0,0,1.56025733294555e-07,0,0.000549317623564598,0,0,3.55034018737693,0,0,0.00106884840686791,0,0,10.8231398194218,9.48813241362964e-09,0,4.7514831239416e-05,0,0,0,4.83999636247185e-08,0,0.00039187750631272,0,0,10.5703424916267,0,0,0.000367299459765655,0,0,32.2221387446792,7.23671267342401e-08,0,0.000771123533214684,0,0,14.6536824426677,0,0,0.00188298855737738,0,0,89.3352729704971,0,0,0,0,0,136.155479673277
307,1.46777774143996e-07,0,5.74946702740014e-05,0,0,0,6.11051142091659e-08,0,0.000149992028294685,0,0,0,1.42611770567223e-07,0,0.000520919479773325,0,0,3.53872397537481,0,0,0.00101246966824112,0,0,10.7870721639762,8.64608392251056e-09,0,4.47580893731307e-05,0,0,0,4.42856669093981e-08,0,0.000372243658005107,0,0,10.5409145945653,0,0,0.000347212025169443,0,0,32.1305434644325,6.66217525772184e-08,0,0.000737456409450943,0,0,14.6660915892923,0,0,0.00180032860805358,0,0,89.4057844117644,0,0,0,0,0,136.255166217482
308,1.33252848529139e-07,0,5.42065085589443e-05,0,0,0,5.56099939049225e-08,0,0.000141505744059256,0,0,0,1.30340211236888e-07,0,0.000493980110752452,0,0,3.52720009356238,0,0,0.00095905023728735,0,0,10.7513086456447,7.87796822279405e-09,0,4.21587982182302e-05,0,0,0,4.05164710342095e-08,0,0.000353578868251921,0,0,10.5116125332691,0,0,0.000328202001358006,0,0,32.0393939649395,6.13254074432398e-08,0,0.000705219751923527,0,0,14.6783997699206,0,0,0.00172120870174843,0,0,89.4758125572778,0,0,0,0,0,136.354316442809
309,1.20968809169592e-07,0,5.11070035182713e-05,0,0,0,5.06051519475197e-08,0,0.000133497984314902,0,0,0,1.19114793240585e-07,0,0.000468425238873934,0,0,3.51576720965143,0,0,0.00090843575976646,0,0,10.7158444315261,7.17737435013269e-09,0,3.97081513137412e-05,0,0,0,3.70638742605485e-08,0,0.00033583635772004,0,0,10.4824363688419,0,0,0.000310213069414004,0,0,31.9486884688421,5.64436337274373e-08,0,0.000674355014037983,0,0,14.6906084772419,0,0,0.00164548218147553,0,0,89.5453629651544,0,0,0,0,0,136.452933432994
310,1.09812344864341e-07,0,4.8185296026702e-05,0,0,0,4.60472357713935e-08,0,0.000125941910142698,0,0,0,1.08847267995762e-07,0,0.000444184322869217,0,0,3.50442401717948,0,0,0.000860479868574672,0,0,10.6806747950104,6.53843916751727e-09,0,3.73978210592144e-05,0,0,0,3.39016863496367e-08,0,0.00031897153177246,0,0,10.4533861318323,0,0,0.000293191754015735,0,0,31.8584251686011,5.19445613577458e-08,0,0.000644805918149617,0,0,14.7027191728988,0,0,0.00157300818829422,0,0,89.6144411007607,0,0,0,0,0,136.5510202792
311,9.96804376773387e-08,0,4.54311539815654e-05,0,0,0,4.18966871736098e-08,0,0.000118812176058248,0,0,0,9.94567425589992e-08,0,0.000421190373036095,0,0,3.49316923498613,0,0,0.000815043774475867,0,0,10.6457951131474,5.95580136359176e-09,0,3.52199336724978e-05,0,0,0,3.10058451318539e-08,0,0.000302941883496516,0,0,10.424461823464,0,0,0.000277087286632794,0,0,31.7686022282163,4.7798718514865e-08,0,0.000616518374987876,0,0,14.7147332882228,0,0,0.0015036514477735,0,0,89.6830523386322,0,0,0,0,0,136.648580078838
312,9.04794332486552e-08,0,4.28349359965776e-05,0,0,0,3.81174141165685e-08,0,0.000112084847848158,0,0,0,9.08690749156726e-08,0,0.000399379775366942,0,0,3.48200160669708,0,0,0.000771995877558254,0,0,10.6112008640799,5.42455923272787e-09,0,3.31670453849779e-05,0,0,0,2.83542472508463e-08,0,0.000287706900690479,0,0,10.3956634168236,0,0,0.000261851474849184,0,0,31.6792177848847,4.39788557542374e-08,0,0.000589440405505658,0,0,14.7266522249501,0,0,0.00143728206342017,0,0,89.7512019643436,0,0,0,0,0,136.745615934458
313,8.21241945415692e-08,0,4.03875572018225e-05,0,0,0,3.4676490530522e-08,0,0.000105737324854522,0,0,0,8.30163181914197e-08,0,0.000378692124182895,0,0,3.47091990021605,0,0,0.000731211398381246,0,0,10.5768876245405,4.94023193404072e-09,0,3.1232119818381e-05,0,0,0,2.59265920230025e-08,0,0.000273227976670803,0,0,10.3669908580065,0,0,0.000247438577569946,0,0,31.5902699505954,4.04597826202211e-08,0,0.00056352206510792,0,0,14.7384773559205,0,0,0.00137377531689727,0,0,89.8188951763388,0,0,0,0,0,136.842130952672
314,7.4537331590619e-08,0,3.80804570277484e-05,0,0,0,3.15438817656328e-08,0,9.97482664721412e-05,0,0,0,7.58362099020493e-08,0,0.000359070062876682,0,0,3.4599229072251,0,0,0.0006925720278283,0,0,10.5428510674115,4.49872394997057e-09,0,2.94085064893654e-05,0,0,0,2.37042374286822e-08,0,0.000259468324765401,0,0,10.3384440672242,0,0,0.000233805185875043,0,0,31.5017568136665,3.72182159009528e-08,0,0.000538715370212904,0,0,14.7502100257588,0,0,0.00131301147486017,0,0,89.8861370877189,0,0,0,0,0,136.938128243123
315,6.7648500472894e-08,0,3.59055688580485e-05,0,0,0,2.86921935367714e-08,0,9.40975226352219e-05,0,0,0,6.92717026597958e-08,0,0.000340459132384446,0,0,3.44900944269356,0,0,0.000655965594729925,0,0,10.5090869593462,4.09629248676684e-09,0,2.76899203902179e-05,0,0,0,2.1670067322279e-08,0,0.000246392896361465,0,0,10.3100229398734,0,0,0.000220910109291711,0,0,31.4136764402212,3.42326387272893e-08,0,0.000514974227098353,0,0,14.7618515515428,0,0,0.00125487560223868,0,0,89.9529327279941,0,0,0,0,0,137.033610917492
316,6.13937653245299e-08,0,3.38552914429608e-05,0,0,0,2.60964423821671e-08,0,8.87660680817396e-05,0,0,0,6.32705330323735e-08,0,0.000322807627023707,0,0,3.43817834439576,0,0,0.000621285750367156,0,0,10.4755911584502,3.72951757930359e-09,0,2.60704225960055e-05,0,0,0,1.98083690140977e-08,0,0.00023396830237952,0,0,10.2817273475686,0,0,0.000208714267263976,0,0,31.3260268756074,3.14831697708349e-08,0,0.000492254362984343,0,0,14.7734032234571,0,0,0.00119925738179489,0,0,90.0192870447992,0,0,0,0,0,137.128582088526
